region_code,region_lat_center,region_lon_center,event_count,mag_mean,mag_max,depth_mean,sig_mean,tsunami_rate,event_share
G040_127,11.25,138.75,115,4.579130434782609,6.0,22.895478260869567,330.46086956521737,0.0,3.842926559000117e-05
G065_075,73.75,8.75,114,4.042105263157895,5.7,10.121052631578946,278.4122807017544,0.0,3.80950980631316e-05
G061_003,63.75,-171.25,114,2.7333333333333334,4.5,15.878763157894738,122.96491228070175,0.017543859649122806,3.80950980631316e-05
G043_041,18.75,-76.25,114,4.057894736842106,6.8,14.210622807017543,277.140350877193,0.008771929824561403,3.80950980631316e-05
G028_143,-18.75,178.75,114,4.578070175438596,7.9,476.79031578947365,326.99122807017545,0.008771929824561403,3.80950980631316e-05
G016_121,-48.75,123.75,114,4.478771929824561,5.9,10.166491228070175,316.2105263157895,0.0,3.80950980631316e-05
G026_027,-23.75,-111.25,113,4.697345132743362,6.0,10.099469026548674,348.2566371681416,0.0,3.776093053626202e-05
G026_046,-23.75,-63.75,113,4.505309734513275,6.9,204.21365486725665,326.87610619469024,0.0,3.776093053626202e-05
G057_019,53.75,-131.25,112,4.108035714285714,7.8,12.760366071428573,276.7142857142857,0.13392857142857142,3.742676300939245e-05
G014_082,-53.75,26.25,111,4.633333333333333,6.6,10.130270270270271,335.97297297297297,0.0,3.709259548252287e-05
G013_014,-56.25,-143.75,111,4.949459459459459,6.2,10.191801801801802,383.07207207207205,0.0,3.709259548252287e-05
G046_113,26.25,103.75,111,4.336936936936937,6.2,20.12263063063063,312.44144144144144,0.0,3.709259548252287e-05
G013_015,-56.25,-141.25,111,5.114504504504505,6.4,10.126216216216216,406.01801801801804,0.0,3.709259548252287e-05
G040_090,11.25,46.25,111,4.460360360360361,5.6,10.503963963963965,308.22522522522524,0.0,3.709259548252287e-05
G021_030,-36.25,-103.75,110,4.975272727272727,6.0,10.067272727272728,384.0090909090909,0.0,3.67584279556533e-05
G041_091,13.75,48.75,110,4.347272727272727,5.8,10.2,304.0090909090909,0.0,3.67584279556533e-05
G046_109,26.25,93.75,110,4.306363636363637,5.6,47.775245454545455,297.54545454545456,0.0,3.67584279556533e-05
G013_020,-56.25,-128.75,110,5.0613636363636365,6.3,10.05,400.95454545454544,0.0,3.67584279556533e-05
G051_030,38.75,-103.75,110,1.6418181818181818,3.9,5.376872727272727,47.09090909090909,0.0,3.67584279556533e-05
G051_090,38.75,46.25,110,4.334545454545455,6.4,11.533145454545455,300.1727272727273,0.0,3.67584279556533e-05
G039_043,8.75,-71.25,110,4.2690909090909095,5.6,17.24642727272727,289.1454545454545,0.0,3.67584279556533e-05
G018_039,-43.75,-81.25,109,4.717431192660551,6.4,10.423211009174313,349.0183486238532,0.009174311926605505,3.642426042878372e-05
G030_066,-13.75,-13.75,109,4.829357798165137,5.8,10.09119266055046,360.1926605504587,0.0,3.642426042878372e-05
G024_101,-28.75,73.75,108,4.614907407407408,5.6,10.134722222222221,335.55555555555554,0.0,3.609009290191414e-05
G033_115,-6.25,108.75,108,4.273148148148148,6.5,151.12853703703703,298.3425925925926,0.0,3.609009290191414e-05
G040_038,11.25,-83.75,107,4.257009345794392,6.1,58.152457943925235,301.0747663551402,0.0,3.575592537504457e-05
G049_100,33.75,71.25,107,3.977570093457944,5.5,32.57134579439252,267.77570093457945,0.0,3.575592537504457e-05
G031_115,-11.25,108.75,107,4.314953271028037,6.0,14.22626168224299,296.5140186915888,0.0,3.575592537504457e-05
G064_014,71.25,-143.75,107,2.1850467289719626,4.2,14.67196261682243,81.79439252336448,0.018691588785046728,3.575592537504457e-05
G046_028,26.25,-108.75,107,4.351401869158878,6.0,10.74607476635514,301.4672897196262,0.0,3.575592537504457e-05
G018_138,-43.75,166.25,106,4.271698113207547,6.1,21.423716981132078,283.97169811320754,0.0,3.5421757848174994e-05
G056_110,51.25,96.25,106,4.419811320754717,6.7,11.083679245283017,308.0660377358491,0.0,3.5421757848174994e-05
G040_120,11.25,121.25,106,4.359433962264151,5.8,27.054584905660377,312.8018867924528,0.0,3.5421757848174994e-05
G018_065,-43.75,-16.25,106,4.72254716981132,5.7,10.169811320754716,348.688679245283,0.0,3.5421757848174994e-05
G064_066,71.25,-13.75,104,4.338461538461538,5.7,10.0,300.4423076923077,0.0,3.4753422794435845e-05
G052_090,41.25,46.25,104,4.048076923076923,5.6,23.241807692307695,270.71153846153845,0.0,3.4753422794435845e-05
G033_116,-6.25,111.25,104,4.463461538461538,7.0,371.0392596153846,317.375,0.0,3.4753422794435845e-05
G033_067,-6.25,-11.25,104,4.723076923076923,5.8,10.028173076923078,344.78846153846155,0.0,3.4753422794435845e-05
G039_037,8.75,-86.25,103,4.376699029126214,6.4,24.18807766990291,298.3495145631068,0.0,3.441925526756627e-05
G065_074,73.75,6.25,103,3.907766990291262,6.1,10.09611650485437,267.3495145631068,0.0,3.441925526756627e-05
G036_061,1.25,-26.25,103,4.835242718446602,6.9,10.292233009708736,367.31067961165047,0.009708737864077669,3.441925526756627e-05
G036_098,1.25,66.25,103,4.35631067961165,5.4,10.120388349514563,308.59223300970876,0.0,3.441925526756627e-05
G046_054,26.25,-43.75,102,4.5549019607843135,6.0,10.06735294117647,330.96078431372547,0.0,3.408508774069669e-05
G053_132,43.75,151.25,102,4.450980392156863,6.1,29.54786274509804,319.5686274509804,0.0,3.408508774069669e-05
G049_099,33.75,68.75,102,4.066666666666666,6.0,22.46072549019608,270.69607843137254,0.0,3.408508774069669e-05
G018_087,-43.75,38.75,102,4.649019607843137,6.8,10.467843137254903,335.078431372549,0.0,3.408508774069669e-05
G036_031,1.25,-101.25,101,4.543564356435644,5.7,10.083960396039604,319.2475247524753,0.0,3.3750920213827115e-05
G021_031,-36.25,-101.25,101,4.914851485148515,6.3,10.511584158415843,375.35643564356434,0.0,3.3750920213827115e-05
G020_103,-38.75,78.75,101,4.672277227722772,6.4,10.388435643564357,345.26732673267327,0.0,3.3750920213827115e-05
G052_073,41.25,3.75,101,2.6970297029702968,4.3,6.311386138613861,116.21782178217822,0.0,3.3750920213827115e-05
G056_133,51.25,153.75,101,3.807920792079208,5.0,333.61864356435643,246.2871287128713,0.0,3.3750920213827115e-05
G013_130,-56.25,146.25,101,4.681188118811881,6.4,10.168415841584158,344.1782178217822,0.0,3.3750920213827115e-05
G053_041,43.75,-76.25,101,1.663069306930693,3.6,6.706326732673267,60.277227722772274,0.0,3.3750920213827115e-05
G052_127,41.25,138.75,100,4.192,6.2,134.22316999999998,281.96,0.0,3.341675268695754e-05
G047_107,28.75,88.75,100,3.9989999999999997,6.9,36.29444,276.38,0.0,3.341675268695754e-05
G042_131,16.25,148.75,100,4.454,6.0,24.0125,307.49,0.0,3.341675268695754e-05
G053_106,43.75,86.25,100,3.97,6.0,24.27125,274.46,0.0,3.341675268695754e-05
G025_099,-26.25,68.75,100,4.654,5.7,10.4872,338.08,0.0,3.341675268695754e-05
G062_002,66.25,-173.75,100,3.221,5.3,14.845899999999999,169.1,0.0,3.341675268695754e-05
G038_123,6.25,128.75,100,4.23,5.7,40.21386,285.06,0.0,3.341675268695754e-05
G037_098,3.75,66.25,100,3.94,5.7,10.0408,279.41,0.0,3.341675268695754e-05
G051_085,38.75,33.75,99,3.6636363636363636,5.7,10.782343434343435,218.3939393939394,0.0,3.3082585160087966e-05
G027_067,-21.25,-11.25,99,4.709090909090909,5.5,10.163737373737375,342.3636363636364,0.0,3.3082585160087966e-05
G015_117,-51.25,113.75,99,4.652525252525253,5.7,9.98989898989899,335.2323232323232,0.0,3.3082585160087966e-05
G053_040,43.75,-78.75,99,1.9014141414141414,3.8,5.586171717171717,69.32323232323232,0.0,3.3082585160087966e-05
G035_041,-1.25,-76.25,98,4.355102040816327,7.5,138.81419387755102,309.1326530612245,0.01020408163265306,3.274841763321839e-05
G048_110,31.25,96.25,98,4.198979591836735,5.3,24.39581632653061,279.09183673469386,0.0,3.274841763321839e-05
G050_077,36.25,13.75,98,3.145918367346939,4.8,12.798826530612246,165.46938775510205,0.0,3.274841763321839e-05
G042_121,16.25,123.75,98,4.213265306122449,5.3,31.373326530612246,288.9795918367347,0.0,3.274841763321839e-05
G017_110,-46.25,96.25,97,4.68298969072165,6.5,9.99082474226804,351.8659793814433,0.0,3.241425010634882e-05
G051_103,38.75,78.75,97,3.9670103092783506,5.2,19.475896907216494,269.11340206185565,0.0,3.241425010634882e-05
G063_015,68.75,-141.25,97,2.170103092783505,4.2,11.76257731958763,81.68041237113403,0.0,3.241425010634882e-05
G051_069,38.75,-6.25,97,2.0175257731958762,4.1,3.528865979381443,67.38144329896907,0.0,3.241425010634882e-05
G053_068,43.75,-8.75,96,2.35,4.2,5.2406250000000005,93.88541666666667,0.0,3.208008257947924e-05
G025_026,-26.25,-113.75,96,4.797916666666667,6.6,10.047083333333333,364.8541666666667,0.0,3.208008257947924e-05
G039_039,8.75,-81.25,96,4.410416666666666,6.7,20.568635416666666,319.9479166666667,0.020833333333333332,3.208008257947924e-05
G037_108,3.75,91.25,96,4.586458333333334,6.2,14.8584375,326.34375,0.0,3.208008257947924e-05
G032_066,-8.75,-13.75,96,4.7437499999999995,5.8,9.9665625,348.0,0.0,3.208008257947924e-05
G050_066,36.25,-13.75,96,3.6979166666666665,5.5,3.6,222.3125,0.0,3.208008257947924e-05
G044_053,21.25,-46.25,95,4.680000000000001,5.6,9.999578947368422,342.34736842105264,0.0,3.174591505260966e-05
G055_131,48.75,148.75,94,3.9170212765957446,5.6,411.92680851063835,254.4468085106383,0.0,3.141174752574009e-05
G030_000,-13.75,-178.75,94,4.359574468085106,5.8,246.1718404255319,301.3829787234043,0.0,3.141174752574009e-05
G012_131,-58.75,148.75,93,4.786344086021505,6.5,9.97494623655914,360.40860215053766,0.0,3.107757999887051e-05
G014_135,-53.75,158.75,93,4.668817204301075,6.9,10.518150537634408,344.2043010752688,0.021505376344086023,3.107757999887051e-05
G052_102,41.25,76.25,92,3.901086956521739,5.8,23.852847826086958,269.14130434782606,0.0,3.074341247200094e-05
G037_042,3.75,-73.75,92,4.302173913043478,6.1,30.138315217391302,324.6521739130435,0.0,3.074341247200094e-05
G045_111,23.75,98.75,92,4.067391304347826,5.9,19.858663043478263,284.3804347826087,0.0,3.074341247200094e-05
G045_053,23.75,-46.25,92,4.496739130434783,6.1,12.217391304347826,332.6630434782609,0.010869565217391304,3.074341247200094e-05
G049_110,33.75,96.25,91,4.338461538461538,6.9,19.234945054945054,308.02197802197804,0.0,3.0409244945131364e-05
G040_130,11.25,146.25,91,4.6000000000000005,6.9,17.61747252747253,337.34065934065933,0.0,3.0409244945131364e-05
G032_099,-8.75,68.75,91,4.469230769230769,5.7,9.99054945054945,316.6263736263736,0.0,3.0409244945131364e-05
G039_127,8.75,138.75,91,4.568131868131868,6.2,22.766703296703298,331.25274725274727,0.01098901098901099,3.0409244945131364e-05
G039_040,8.75,-78.75,91,4.328571428571428,6.1,37.242340659340655,318.2637362637363,0.0,3.0409244945131364e-05
G047_027,28.75,-111.25,91,4.107692307692308,6.6,10.254285714285714,276.31868131868134,0.0,3.0409244945131364e-05
G029_066,-16.25,-13.75,91,4.894725274725275,6.3,9.962307692307693,370.46153846153845,0.0,3.0409244945131364e-05
G050_093,36.25,53.75,90,4.283333333333333,5.8,16.058222222222224,286.31111111111113,0.0,3.0075077418261786e-05
G048_123,31.25,128.75,90,4.473333333333334,6.7,35.16417777777777,318.3222222222222,0.0,3.0075077418261786e-05
G019_036,-41.25,-88.75,90,4.815555555555555,5.8,10.077777777777778,359.1111111111111,0.0,3.0075077418261786e-05
G050_031,36.25,-101.25,90,2.5564444444444447,4.3,6.0058213961,111.11111111111111,0.0,3.0075077418261786e-05
G052_130,41.25,146.25,90,4.334444444444444,5.9,27.116155555555558,300.8666666666667,0.0,3.0075077418261786e-05
G057_018,53.75,-133.75,90,3.682222222222222,6.3,13.435844444444445,223.2,0.044444444444444446,3.0075077418261786e-05
G057_141,53.75,173.75,90,4.1,6.0,37.787866666666666,267.05555555555554,0.044444444444444446,3.0075077418261786e-05
G057_058,53.75,-33.75,90,4.474444444444444,5.6,10.001000000000001,313.1,0.0,3.0075077418261786e-05
G014_018,-53.75,-133.75,90,4.873,6.2,10.116777777777777,372.0888888888889,0.0,3.0075077418261786e-05
G056_075,51.25,8.75,89,2.544943820224719,4.3,6.991011235955057,106.0561797752809,0.0,2.974090989139221e-05
G031_116,-11.25,111.25,89,4.316853932584269,6.2,20.87391011235955,299.5842696629214,0.0,2.974090989139221e-05
G064_070,71.25,-3.75,89,4.166292134831461,5.6,9.74114606741573,285.34831460674155,0.0,2.974090989139221e-05
G043_131,18.75,148.75,89,4.234831460674157,5.5,27.901910112359552,291.2134831460674,0.0,2.974090989139221e-05
G025_083,-26.25,28.75,88,3.6090909090909093,4.9,5.011363636363637,240.54545454545453,0.0,2.9406742364522637e-05
G067_073,78.75,3.75,88,4.151136363636364,5.7,10.055568181818181,283.6931818181818,0.0,2.9406742364522637e-05
G050_058,36.25,-33.75,88,4.593181818181818,5.9,9.967045454545454,330.67045454545456,0.0,2.9406742364522637e-05
G058_013,56.25,-146.25,88,2.909090909090909,4.6,12.087795454545455,133.22727272727272,0.0,2.9406742364522637e-05
G064_069,71.25,-6.25,88,3.8613636363636363,6.2,10.146022727272728,242.375,0.0,2.9406742364522637e-05
G063_010,68.75,-153.75,87,1.7839080459770114,4.3,12.75287356321839,57.229885057471265,0.0,2.9072574837653063e-05
G042_110,16.25,96.25,87,4.333333333333333,5.7,22.257505747126437,293.98850574712645,0.0,2.9072574837653063e-05
G021_032,-36.25,-98.75,87,4.793103448275862,6.7,10.286436781609195,357.4597701149425,0.011494252873563218,2.9072574837653063e-05
G011_049,-61.25,-56.25,87,4.7379310344827585,6.9,10.83655172413793,348.5402298850575,0.011494252873563218,2.9072574837653063e-05
G014_081,-53.75,23.75,87,4.604597701149426,5.8,10.148505747126435,331.7586206896552,0.0,2.9072574837653063e-05
G019_037,-41.25,-86.25,86,4.81046511627907,5.8,9.966162790697675,358.5,0.0,2.8738407310783485e-05
G045_108,23.75,91.25,86,3.9848837209302324,5.7,26.663313953488373,285.2674418604651,0.0,2.8738407310783485e-05
G042_045,16.25,-66.25,86,2.9259302325581396,3.9,32.3996511627907,134.63953488372093,0.0,2.8738407310783485e-05
G021_093,-36.25,53.75,86,4.588372093023256,6.2,9.868837209302326,330.6860465116279,0.0,2.8738407310783485e-05
G037_120,3.75,121.25,86,4.374418604651162,6.8,552.9262906976744,300.43023255813955,0.0,2.8738407310783485e-05
G051_112,38.75,101.25,86,4.355813953488372,6.6,14.344616279069767,317.6046511627907,0.0,2.8738407310783485e-05
G049_056,33.75,-38.75,86,4.46046511627907,6.0,9.988372093023257,323.3953488372093,0.0,2.8738407310783485e-05
G056_140,51.25,171.25,86,4.059302325581395,5.5,19.105697674418604,262.1860465116279,0.0,2.8738407310783485e-05
G048_098,31.25,66.25,85,3.9352941176470586,6.4,12.95458823529412,262.4117647058824,0.0,2.840423978391391e-05
G040_110,11.25,96.25,85,4.403529411764706,5.8,20.27729411764706,315.2705882352941,0.0,2.840423978391391e-05
G052_043,41.25,-71.25,85,1.7949411764705883,3.6,5.582258823529412,66.68235294117648,0.011764705882352941,2.840423978391391e-05
G034_029,-3.75,-106.25,85,4.980470588235294,6.1,10.125529411764706,386.3058823529412,0.0,2.840423978391391e-05
G018_042,-43.75,-73.75,84,4.4452380952380945,7.6,21.378940476190476,312.1309523809524,0.011904761904761904,2.8070072257044336e-05
G033_086,-6.25,36.25,84,4.333333333333333,5.5,10.32857142857143,297.9166666666667,0.0,2.8070072257044336e-05
G054_044,46.25,-68.75,84,1.695952380952381,3.86,5.051785714285715,48.5,0.0,2.8070072257044336e-05
G020_041,-38.75,-76.25,83,4.518072289156627,7.4,21.41089156626506,317.95180722891564,0.0,2.7735904730174758e-05
G056_059,51.25,-31.25,83,4.256626506024096,5.9,9.96301204819277,291.50602409638554,0.0,2.7735904730174758e-05
G034_119,-3.75,118.75,83,4.536144578313253,6.2,19.31879518072289,320.10843373493975,0.0,2.7735904730174758e-05
G055_078,48.75,16.25,83,2.8493975903614457,5.3,8.711481927710844,138.34939759036143,0.0,2.7735904730174758e-05
G048_103,31.25,78.75,83,4.0686746987951805,5.1,23.84819277108434,278.8192771084337,0.0,2.7735904730174758e-05
G049_096,33.75,61.25,83,4.48433734939759,6.3,12.419168674698794,352.5421686746988,0.0,2.7735904730174758e-05
G026_026,-23.75,-113.75,83,4.698795180722891,6.8,10.080602409638555,346.43373493975906,0.012048192771084338,2.7735904730174758e-05
G019_103,-41.25,78.75,83,4.804819277108434,6.4,10.0,358.1927710843373,0.0,2.7735904730174758e-05
G046_111,26.25,98.75,82,4.373170731707317,6.0,22.821585365853657,309.9634146341463,0.0,2.7401737203305184e-05
G020_043,-38.75,-71.25,82,4.015853658536585,6.6,100.68470731707318,269.1463414634146,0.0,2.7401737203305184e-05
G014_059,-53.75,-31.25,82,4.589024390243902,5.8,11.589146341463413,329.5609756097561,0.0,2.7401737203305184e-05
G016_114,-48.75,106.25,82,4.4524390243902445,5.5,10.179024390243901,314.109756097561,0.0,2.7401737203305184e-05
G025_046,-26.25,-63.75,82,4.498536585365853,7.0,444.7284634146341,341.890243902439,0.0,2.7401737203305184e-05
G055_043,48.75,-71.25,81,2.332098765432099,4.4,12.074716049382717,91.5679012345679,0.0,2.706756967643561e-05
G022_103,-33.75,78.75,81,4.666666666666667,5.3,10.23962962962963,336.04938271604937,0.0,2.706756967643561e-05
G032_113,-8.75,103.75,81,4.51604938271605,5.8,19.16246913580247,315.28395061728395,0.0,2.706756967643561e-05
G030_027,-13.75,-111.25,81,4.867407407407407,5.9,10.091358024691358,366.7654320987654,0.0,2.706756967643561e-05
G034_067,-3.75,-11.25,81,4.761728395061728,5.6,10.045555555555556,354.4074074074074,0.0,2.706756967643561e-05
G047_114,28.75,106.25,80,4.32,5.4,20.3310375,315.6,0.0,2.6733402149566035e-05
G036_038,1.25,-83.75,80,4.332,5.5,19.2302,298.0375,0.0,2.6733402149566035e-05
G014_024,-53.75,-118.75,80,4.9094999999999995,5.9,10.248000000000001,373.225,0.0,2.6733402149566035e-05
G050_107,36.25,88.75,79,4.122784810126582,5.6,19.942784810126582,276.1012658227848,0.0,2.6399234622696457e-05
G054_061,46.25,-26.25,79,4.540506329113924,5.9,9.9473417721519,323.54430379746833,0.0,2.6399234622696457e-05
G019_089,-41.25,43.75,79,4.681012658227848,5.7,10.39860759493671,338.9873417721519,0.0,2.6399234622696457e-05
G039_095,8.75,58.75,79,4.5,5.5,10.142025316455696,317.73417721518985,0.0,2.6399234622696457e-05
G035_062,-1.25,-23.75,78,4.515000000000001,6.5,10.422307692307694,330.53846153846155,0.01282051282051282,2.6065067095826882e-05
G049_111,33.75,98.75,78,4.530769230769231,7.3,12.092692307692309,325.14102564102564,0.0,2.6065067095826882e-05
G053_024,43.75,-118.75,78,1.9147435897435896,3.2,5.601464102564102,61.6025641025641,0.0,2.6065067095826882e-05
G033_066,-6.25,-13.75,78,4.883333333333333,6.0,10.188051282051282,369.29487179487177,0.0,2.6065067095826882e-05
G046_107,26.25,88.75,78,3.96025641025641,5.5,24.19705128205128,272.96153846153845,0.0,2.6065067095826882e-05
G048_100,31.25,71.25,78,3.9256410256410255,5.4,24.770897435897435,260.5,0.0,2.6065067095826882e-05
G037_058,3.75,-33.75,78,4.785897435897436,5.7,10.021153846153846,354.0,0.0,2.6065067095826882e-05
G058_117,56.25,113.75,77,4.271428571428571,5.4,11.9787012987013,289.7792207792208,0.0,2.5730899568957308e-05
G058_014,56.25,-143.75,77,2.851948051948052,4.4,13.87790909090909,128.75324675324674,0.0,2.5730899568957308e-05
G014_079,-53.75,18.75,77,4.588311688311689,5.7,10.180259740259741,326.5584415584416,0.0,2.5730899568957308e-05
G046_124,26.25,131.25,77,4.374025974025974,6.0,17.83807792207792,317.46753246753246,0.0,2.5730899568957308e-05
G050_078,36.25,16.25,77,3.138961038961039,5.5,14.834298701298701,164.80519480519482,0.0,2.5730899568957308e-05
G051_093,38.75,53.75,77,4.325974025974026,7.0,22.847025974025975,296.1818181818182,0.0,2.5730899568957308e-05
G055_077,48.75,13.75,77,2.28961038961039,3.9,8.487012987012987,91.02597402597402,0.0,2.5730899568957308e-05
G053_104,43.75,81.25,76,3.9407894736842106,6.0,23.386236842105262,274.2236842105263,0.0,2.539673204208773e-05
G011_060,-61.25,-28.75,76,4.575,6.2,34.63086842105263,328.2236842105263,0.0,2.539673204208773e-05
G054_060,46.25,-28.75,76,4.571052631578947,5.5,10.035526315789474,323.2236842105263,0.0,2.539673204208773e-05
G016_084,-48.75,31.25,76,4.63421052631579,6.3,9.973684210526315,333.80263157894734,0.0,2.539673204208773e-05
G051_094,38.75,56.25,76,4.334210526315789,5.9,14.513026315789475,298.64473684210526,0.0,2.539673204208773e-05
G050_062,36.25,-23.75,75,4.209333333333333,6.3,9.893333333333333,294.85333333333335,0.0,2.5062564515218156e-05
G024_027,-28.75,-111.25,75,5.1011999999999995,6.2,10.370666666666667,403.49333333333334,0.0,2.5062564515218156e-05
G036_112,1.25,101.25,75,4.233333333333333,6.1,125.36414666666666,292.1066666666667,0.0,2.5062564515218156e-05
G034_120,-3.75,121.25,75,4.529333333333333,5.8,26.909346666666668,319.17333333333335,0.0,2.5062564515218156e-05
G027_143,-21.25,178.75,74,4.551351351351352,6.7,508.38002702702704,322.7432432432432,0.013513513513513514,2.472839698834858e-05
G014_080,-53.75,21.25,74,4.6121621621621625,5.9,10.272162162162163,334.13513513513516,0.0,2.472839698834858e-05
G056_112,51.25,101.25,74,4.436486486486487,6.7,11.319824324324324,311.2567567567568,0.0,2.472839698834858e-05
G045_123,23.75,128.75,74,3.9851351351351347,5.7,17.06243243243243,271.3918918918919,0.0,2.472839698834858e-05
G033_117,-6.25,113.75,74,4.517567567567568,6.2,411.4052027027027,323.7027027027027,0.0,2.472839698834858e-05
G036_107,1.25,88.75,74,4.593243243243243,5.9,10.753243243243244,326.93243243243245,0.0,2.472839698834858e-05
G050_125,36.25,133.75,73,4.256164383561644,6.8,184.88686301369864,302.63013698630135,0.0136986301369863,2.4394229461479007e-05
G036_035,1.25,-91.25,73,4.724657534246575,5.9,10.100136986301369,346.43835616438355,0.0,2.4394229461479007e-05
G061_002,63.75,-173.75,73,2.9356164383561647,4.6,16.517397260273974,137.26027397260273,0.0,2.4394229461479007e-05
G024_066,-28.75,-13.75,73,4.756164383561644,5.8,9.8886301369863,349.8082191780822,0.0,2.4394229461479007e-05
G049_028,33.75,-108.75,73,3.0986301369863014,5.3,5.64813698630137,160.54794520547946,0.0,2.4394229461479007e-05
G032_130,-8.75,146.25,72,4.344444444444445,7.1,48.261583333333334,304.3611111111111,0.0,2.406006193460943e-05
G041_048,13.75,-58.75,72,4.245833333333334,6.5,25.781625000000002,292.18055555555554,0.027777777777777776,2.406006193460943e-05
G024_097,-28.75,63.75,72,4.477777777777778,5.3,10.161111111111111,314.02777777777777,0.0,2.406006193460943e-05
G036_037,1.25,-86.25,72,4.816666666666666,6.1,15.485416666666667,361.55555555555554,0.0,2.406006193460943e-05
G059_058,58.75,-33.75,71,4.46056338028169,5.5,10.102112676056338,316.90140845070425,0.0,2.3725894407739854e-05
G058_120,56.25,121.25,71,4.023943661971831,5.9,11.614788732394366,270.19718309859155,0.0,2.3725894407739854e-05
G049_125,33.75,133.75,71,4.333802816901408,6.8,43.446929577464786,304.77464788732397,0.0,2.3725894407739854e-05
G017_085,-46.25,33.75,71,4.7126760563380286,6.3,10.351971830985915,345.6056338028169,0.0,2.3725894407739854e-05
G013_011,-56.25,-151.25,71,4.726760563380282,5.4,10.378873239436619,345.1830985915493,0.0,2.3725894407739854e-05
G049_036,33.75,-88.75,71,2.3740845070422534,4.3,4.401267605633803,92.6056338028169,0.0,2.3725894407739854e-05
G049_030,33.75,-103.75,71,2.852112676056338,4.1,5.476998591549296,129.3661971830986,0.0,2.3725894407739854e-05
G068_070,81.25,-3.75,71,4.149295774647888,5.1,10.628169014084508,282.40845070422534,0.0,2.3725894407739854e-05
G036_119,1.25,118.75,70,4.6171428571428565,6.0,30.176185714285715,336.04285714285714,0.0,2.339172688087028e-05
G048_104,31.25,81.25,70,3.974285714285714,5.6,29.98842857142857,264.4428571428571,0.0,2.339172688087028e-05
G041_054,13.75,-43.75,70,4.8028571428571425,5.6,10.199428571428571,356.62857142857143,0.0,2.339172688087028e-05
G039_042,8.75,-73.75,70,4.08,5.7,90.59552857142857,276.6714285714286,0.0,2.339172688087028e-05
G010_140,-63.75,171.25,70,4.727857142857142,5.8,10.520857142857144,346.3857142857143,0.0,2.339172688087028e-05
G052_041,41.25,-76.25,70,1.6684285714285716,3.37,3.788928571428572,69.95714285714286,0.0,2.339172688087028e-05
G050_094,36.25,56.25,70,4.228571428571429,5.4,14.545,281.04285714285714,0.0,2.339172688087028e-05
G051_091,38.75,48.75,70,4.404285714285715,5.9,25.960257142857145,314.92857142857144,0.0,2.339172688087028e-05
G044_028,21.25,-108.75,69,4.4,6.1,11.287101449275362,302.6811594202899,0.0,2.3057559354000705e-05
G044_119,21.25,118.75,69,3.82463768115942,5.9,14.156376811594203,269.7971014492754,0.0,2.3057559354000705e-05
G025_066,-26.25,-13.75,69,4.757971014492754,5.8,10.013043478260869,350.1159420289855,0.0,2.3057559354000705e-05
G049_109,33.75,93.75,69,4.27536231884058,5.9,23.262652173913043,310.2463768115942,0.0,2.3057559354000705e-05
G049_069,33.75,-6.25,69,3.2971014492753623,4.7,7.92855072463768,185.8695652173913,0.0,2.3057559354000705e-05
G038_043,6.25,-71.25,68,4.023529411764706,5.6,49.13823529411765,272.1029411764706,0.0,2.2723391827131128e-05
G026_066,-23.75,-13.75,68,4.697058823529411,5.5,10.048970588235294,346.29411764705884,0.0,2.2723391827131128e-05
G041_110,13.75,96.25,68,4.438235294117647,5.5,25.90897058823529,310.1029411764706,0.0,2.2723391827131128e-05
G051_059,38.75,-31.25,68,4.280882352941177,5.2,10.261264705882352,301.19117647058823,0.0,2.2723391827131128e-05
G034_083,-3.75,28.75,68,4.329411764705882,5.4,10.21070588235294,300.13235294117646,0.0,2.2723391827131128e-05
G047_110,28.75,96.25,68,4.05735294117647,5.5,25.428970588235295,275.6617647058824,0.0,2.2723391827131128e-05
G033_029,-6.25,-106.25,68,4.7275,5.6,10.13514705882353,345.7647058823529,0.0,2.2723391827131128e-05
G055_135,48.75,158.75,68,4.483823529411764,7.5,24.75423529411765,313.5882352941176,0.014705882352941176,2.2723391827131128e-05
G051_060,38.75,-28.75,67,4.559701492537314,5.4,10.612089552238805,326.43283582089555,0.0,2.2389224300261553e-05
G018_088,-43.75,41.25,67,4.7119402985074625,6.7,10.304776119402984,345.089552238806,0.0,2.2389224300261553e-05
G019_140,-41.25,171.25,67,3.9343283582089557,5.2,22.568373134328358,244.46268656716418,0.0,2.2389224300261553e-05
G014_074,-53.75,6.25,67,4.804477611940298,6.2,10.165223880597015,362.76119402985074,0.0,2.2389224300261553e-05
G016_068,-48.75,-8.75,67,4.7791044776119405,5.7,10.230597014925374,358.44776119402985,0.0,2.2389224300261553e-05
G060_073,61.25,3.75,67,1.8701492537313433,4.5,8.71044776119403,64.83582089552239,0.0,2.2389224300261553e-05
G014_017,-53.75,-136.25,66,5.024242424242424,6.3,10.270606060606061,404.54545454545456,0.0,2.205505677339198e-05
G025_045,-26.25,-66.25,66,4.242424242424242,5.8,75.23959090909091,297.5,0.0,2.205505677339198e-05
G052_089,41.25,43.75,66,4.112121212121211,5.3,12.277060606060607,270.72727272727275,0.0,2.205505677339198e-05
G045_112,23.75,101.25,66,4.239393939393939,6.1,13.564575757575756,311.6818181818182,0.0,2.205505677339198e-05
